customer_id,customer_name,first_order_date,registration_date,city,gender,age_group,registration_source,is_newsletter_subscriber,total_orders,total_revenue,last_order_date
CUST-00226,Yağmur Yılmaz,2024-03-07,2024-02-25,Diyarbakir,F,25-34,Paid Social,True,0,0.0,
CUST-00227,Cem Kaplan,2024-12-26,2024-12-25,Van,M,25-34,Paid Social,True,1,1789.0,2025-01-27
CUST-00228,Naz Arslan,2024-11-24,2024-11-24,Bursa,F,35-44,Organic Search,True,6,46954.0,2025-03-20
CUST-00229,Ceren Güneş,2024-02-07,2024-01-28,Istanbul,F,25-34,Direct,False,2,17643.0,2024-12-29
CUST-00230,Deniz Keskin,2024-02-25,2024-02-13,Aydin,M,25-34,Direct,True,0,0.0,
CUST-00231,Oğuz Yıldız,2024-04-13,2024-04-06,Adana,M,18-24,Email,True,0,0.0,
CUST-00232,Ali Bayrak,2024-11-16,2024-11-05,Istanbul,M,25-34,Paid Social,False,3,13752.0,2025-03-05
CUST-00233,Gizem Akgün,2024-04-12,2024-04-01,Kayseri,F,25-34,Organic Search,False,1,2726.0,2024-10-24
CUST-00234,Buse Özkan,2024-09-30,2024-09-23,Istanbul,F,18-24,Paid Social,True,1,5717.0,2025-03-18
CUST-00235,Ebru Sarı,2024-03-11,2024-03-03,Istanbul,F,18-24,Organic Search,False,4,9043.0,2025-02-13
CUST-00236,Mert Gündüz,2024-09-24,2024-09-13,Istanbul,M,18-24,Paid Search,True,4,27691.0,2025-01-15
CUST-00237,Kerem Akgün,2024-03-01,2024-02-22,Istanbul,M,45-54,Direct,True,2,9415.0,2024-12-30
CUST-00238,Tarık Özkan,2024-06-24,2024-06-14,Istanbul,M,25-34,Direct,False,5,25128.0,2025-03-26
CUST-00239,Onur Demir,2024-04-11,2024-04-04,Istanbul,M,18-24,Direct,False,3,9656.0,2025-03-20
CUST-00240,Seda Tuncer,2024-12-23,2024-12-19,Istanbul,F,18-24,Direct,False,1,6256.0,2025-02-17
CUST-00241,Doruk Bulut,2024-02-27,2024-02-15,Ankara,M,35-44,Direct,True,0,0.0,
CUST-00242,Pelin Çelik,2024-10-17,2024-10-09,Istanbul,F,18-24,Paid Social,True,3,10834.0,2025-03-21
CUST-00243,İbrahim Akgün,2024-04-24,2024-04-18,Izmir,M,18-24,Organic Search,True,5,17709.0,2025-01-12
CUST-00244,Alper Duman,2024-09-25,2024-09-14,Adana,M,18-24,Paid Social,True,2,15594.0,2025-02-20
CUST-00245,Selin Arslan,2024-03-24,2024-03-18,Konya,F,25-34,Paid Social,True,6,40334.0,2025-03-26
CUST-00246,Naz Sarı,2024-07-03,2024-06-28,Adana,F,25-34,Paid Search,False,4,24729.0,2025-01-25
CUST-00247,Fatih Kahraman,2024-04-25,2024-04-13,Eskisehir,M,35-44,Paid Social,True,8,51740.0,2025-03-14
CUST-00248,Ayşe Akgün,2024-01-19,2024-01-10,Istanbul,F,18-24,Paid Search,False,1,1669.0,2025-03-29
CUST-00249,Serkan Polat,2024-02-07,2024-01-25,Trabzon,M,55+,Email,True,3,11192.0,2025-03-27
CUST-00250,İbrahim Demir,2024-08-14,2024-08-12,Ankara,M,18-24,Direct,False,6,44864.0,2025-03-14
CUST-00251,Esra Ateş,2024-08-02,2024-07-19,Istanbul,F,25-34,Paid Social,True,4,23318.0,2025-02-26
CUST-00252,Nehir Sönmez,2024-11-10,2024-10-27,Adana,F,18-24,Organic Search,True,3,29877.0,2025-02-03
CUST-00253,Esra Çelik,2024-06-26,2024-06-12,Izmir,F,45-54,Paid Search,True,3,19447.0,2024-12-13
CUST-00254,Çağrı Uçar,2024-10-11,2024-10-01,Ankara,M,35-44,Paid Social,False,1,2519.0,2024-10-11
CUST-00255,Kerem Acar,2024-12-10,2024-12-08,Kayseri,M,18-24,Paid Social,True,8,39078.0,2025-03-22
CUST-00256,Tolga Bozkurt,2024-06-01,2024-05-26,Ankara,M,18-24,Paid Social,True,3,9175.0,2025-03-21
CUST-00257,Dilan Yıldız,2024-07-23,2024-07-17,Istanbul,F,35-44,Organic Search,True,4,21771.0,2024-12-25
CUST-00258,Burcu Uçar,2024-10-15,2024-10-07,Kayseri,F,35-44,Organic Search,False,1,9986.0,2025-03-16
CUST-00259,Naz Ergin,2024-10-04,2024-10-03,Izmir,F,35-44,Paid Social,False,1,5578.0,2025-03-09
CUST-00260,Mert Şimşek,2024-03-21,2024-03-12,Denizli,M,45-54,Direct,True,6,37316.0,2025-03-13
CUST-00261,Cem Ergin,2024-06-17,2024-06-05,Istanbul,M,35-44,Direct,False,1,1609.0,2024-12-17
CUST-00262,Arda Yılmaz,2024-07-05,2024-06-23,Izmir,M,18-24,Organic Search,False,3,8847.0,2025-03-27
CUST-00263,Serkan Kahraman,2024-09-29,2024-09-25,Adana,M,25-34,Referral,True,5,27489.0,2024-12-31
CUST-00264,Selim Keskin,2024-11-17,2024-11-17,Istanbul,M,25-34,Organic Search,True,3,18394.0,2025-03-12
CUST-00265,Zeynep Kaplan,2024-11-02,2024-11-01,Istanbul,F,25-34,Paid Search,True,2,17482.0,2025-02-17
CUST-00266,Mehmet Özkan,2024-11-16,2024-11-13,Izmir,M,55+,Direct,True,3,23313.0,2025-03-07
CUST-00267,Ebru Kahraman,2024-02-09,2024-02-06,Izmir,F,25-34,Email,False,4,21708.0,2025-03-03
CUST-00268,Koray Şimşek,2024-06-22,2024-06-16,Istanbul,M,35-44,Direct,False,5,29010.0,2025-03-17
CUST-00269,Cansu Acar,2024-05-26,2024-05-26,Balikesir,F,35-44,Paid Search,True,4,26381.0,2025-01-24
CUST-00270,Alper Kurt,2024-04-10,2024-04-05,Konya,M,45-54,Organic Search,False,5,17171.0,2024-11-30
CUST-00271,Furkan Kara,2024-10-11,2024-10-05,Malatya,M,55+,Paid Social,True,1,1069.0,2025-02-24
CUST-00272,Doruk Aydın,2024-10-28,2024-10-18,Mugla,M,45-54,Paid Social,True,3,22392.0,2025-03-20
CUST-00273,Erdem Özdemir,2024-12-03,2024-11-19,Istanbul,M,18-24,Paid Social,True,5,20810.0,2025-03-17
CUST-00274,Kerem Özdemir,2024-12-13,2024-12-01,Elazig,M,25-34,Referral,False,1,6736.0,2024-10-13
CUST-00275,Büşra Kılıç,2024-02-07,2024-02-05,Ordu,F,18-24,Direct,True,5,25386.0,2025-02-15
CUST-00276,Levent Çetin,2024-04-22,2024-04-22,Gaziantep,M,25-34,Paid Social,True,3,15784.0,2025-03-21
CUST-00277,Pelin Uçar,2024-06-19,2024-06-06,Izmir,F,25-34,Organic Search,False,3,13615.0,2025-02-24
CUST-00278,Ayşe Kurt,2024-07-19,2024-07-08,Istanbul,F,35-44,Organic Search,False,0,0.0,
CUST-00279,Fulya Bulut,2024-12-24,2024-12-11,Istanbul,F,25-34,Paid Social,False,5,42804.0,2025-02-05
CUST-00280,Rana Polat,2024-07-31,2024-07-20,Bursa,F,35-44,Direct,True,0,0.0,
CUST-00281,Koray Yıldırım,2024-08-28,2024-08-15,Balikesir,M,45-54,Organic Search,True,0,0.0,
CUST-00282,Alper Aktaş,2024-10-05,2024-09-25,Istanbul,M,55+,Paid Social,True,0,0.0,
CUST-00283,Hazal Arslan,2024-07-19,2024-07-10,Gaziantep,F,45-54,Email,True,3,11623.0,2024-11-09
CUST-00284,Esra Akgün,2024-09-06,2024-09-04,Tekirdag,F,35-44,Direct,False,1,6598.0,2025-03-05
CUST-00285,Naz Güler,2024-01-13,2024-01-06,Mersin,F,35-44,Organic Search,True,2,22653.0,2025-02-06
CUST-00286,Naz Sönmez,2024-12-05,2024-11-23,Kayseri,F,18-24,Organic Search,True,5,54002.0,2025-01-01
CUST-00287,Esra Taş,2024-12-24,2024-12-13,Izmir,F,35-44,Email,False,1,3379.0,2024-12-01
CUST-00288,Elif Arslan,2024-07-02,2024-06-19,Istanbul,F,35-44,Paid Search,False,4,36037.0,2025-03-15
CUST-00289,Furkan Şimşek,2024-06-05,2024-05-24,Istanbul,M,55+,Organic Search,True,6,46032.0,2025-03-28
CUST-00290,Ahmet Tuncer,2024-05-08,2024-05-01,Izmir,M,25-34,Paid Search,True,1,2479.0,2024-10-13
CUST-00291,Cansu Aslan,2024-10-29,2024-10-22,Izmir,F,25-34,Direct,False,3,15644.0,2025-03-21
CUST-00292,Fulya Gündüz,2024-10-10,2024-09-27,Istanbul,F,25-34,Organic Search,False,3,17954.0,2025-02-05
CUST-00293,Mustafa Başar,2024-11-05,2024-10-27,Erzurum,M,25-34,Organic Search,True,0,0.0,
CUST-00294,Murat Ergin,2024-05-30,2024-05-20,Antalya,M,35-44,Paid Search,False,1,4498.0,2024-12-17
CUST-00295,Serap Keskin,2024-06-03,2024-06-02,Ankara,F,35-44,Paid Search,True,3,9805.0,2025-02-15
CUST-00296,Buse Şahin,2024-05-18,2024-05-16,Mugla,F,18-24,Paid Social,True,2,4847.0,2024-12-17
CUST-00297,Baran Aslan,2024-10-03,2024-10-02,Van,M,35-44,Paid Social,False,2,7366.0,2024-12-03
CUST-00298,Ece Yalçın,2024-06-17,2024-06-09,Adana,F,35-44,Email,True,1,13566.0,2024-12-03
CUST-00299,Seda Akgün,2024-11-23,2024-11-16,Kocaeli,F,45-54,Organic Search,False,4,19109.0,2025-03-23
CUST-00300,Ahmet Öztürk,2024-01-25,2024-01-15,Kayseri,M,35-44,Organic Search,True,1,7205.0,2024-10-23
CUST-00301,Didem Demir,2024-06-20,2024-06-12,Istanbul,F,45-54,Direct,True,8,34797.0,2025-01-22
CUST-00302,Merve Şimşek,2024-05-25,2024-05-17,Istanbul,F,25-34,Direct,False,5,32116.0,2025-03-25
CUST-00303,Onur Kılıç,2024-07-02,2024-06-27,Izmir,M,55+,Paid Social,False,2,4927.0,2024-12-04
CUST-00304,Uğur Özdemir,2024-11-29,2024-11-15,Kocaeli,M,45-54,Paid Social,True,0,0.0,
CUST-00305,Koray Şimşek,2024-11-03,2024-10-24,Bursa,M,25-34,Organic Search,True,2,5366.0,2025-02-12
CUST-00306,Merve Özdemir,2024-05-27,2024-05-27,Ankara,F,25-34,Paid Social,False,0,0.0,
CUST-00307,İrem Yalçın,2024-03-11,2024-02-28,Mersin,F,35-44,Paid Social,False,3,14005.0,2025-02-18
CUST-00308,Esra Bulut,2024-04-19,2024-04-12,Istanbul,F,45-54,Paid Social,False,3,10033.0,2025-03-19
CUST-00309,Elif Kılıç,2024-02-23,2024-02-15,Izmir,F,18-24,Paid Social,False,0,0.0,
CUST-00310,Rana Taş,2024-05-30,2024-05-25,Mugla,F,18-24,Paid Search,True,4,8292.0,2024-12-12
CUST-00311,Serkan Akgün,2024-01-21,2024-01-15,Izmir,M,35-44,Organic Search,True,4,19367.0,2025-03-22
CUST-00312,Can Kaplan,2024-01-12,2024-01-04,Eskisehir,M,35-44,Organic Search,True,5,22410.0,2025-03-24
CUST-00313,Kerem Kılıç,2024-04-14,2024-04-10,Diyarbakir,M,25-34,Direct,False,3,17892.0,2024-11-11
CUST-00314,Deniz Öztürk,2024-01-28,2024-01-20,Istanbul,M,25-34,Paid Social,False,4,8366.0,2025-02-26
CUST-00315,Alperen Özkan,2024-10-10,2024-10-08,Antalya,M,18-24,Paid Social,True,4,21791.0,2025-03-23
CUST-00316,Mehmet Tekin,2024-11-03,2024-11-02,Istanbul,M,25-34,Paid Social,True,3,16820.0,2025-03-04
CUST-00317,Fulya Bayrak,2024-05-24,2024-05-11,Eskisehir,F,18-24,Paid Search,False,12,83357.0,2025-01-26
CUST-00318,Damla Aydın,2024-03-10,2024-02-27,Izmir,F,45-54,Paid Social,True,2,17794.0,2025-03-09
CUST-00319,Kübra Çetin,2024-04-18,2024-04-05,Istanbul,F,45-54,Paid Social,False,4,18740.0,2025-03-28
CUST-00320,Naz Kaplan,2024-08-02,2024-08-01,Ankara,F,25-34,Paid Social,False,2,9065.0,2025-03-27
CUST-00321,Ebru Ateş,2024-03-18,2024-03-17,Mersin,F,25-34,Organic Search,True,0,0.0,
CUST-00322,Yusuf Kahraman,2024-08-22,2024-08-13,Adana,M,25-34,Paid Social,True,2,16325.0,2025-02-21
CUST-00323,Merve Korkmaz,2024-05-08,2024-04-27,Samsun,F,35-44,Paid Social,True,0,0.0,
CUST-00324,Onur Başar,2024-11-14,2024-11-03,Bursa,M,55+,Paid Social,True,5,26338.0,2025-03-13
CUST-00325,Naz Sarı,2024-03-05,2024-02-27,Sanliurfa,F,18-24,Organic Search,False,5,17723.0,2025-01-21
CUST-00326,Naz Bulut,2024-11-22,2024-11-22,Trabzon,F,18-24,Paid Search,True,1,499.0,2025-03-12
CUST-00327,Batuhan Özdemir,2024-11-12,2024-11-05,Ankara,M,25-34,Direct,False,2,18012.0,2025-01-17
CUST-00328,Melis Ateş,2024-11-24,2024-11-10,Izmir,F,55+,Referral,False,4,19932.0,2025-01-23
CUST-00329,Orhan Yılmaz,2024-10-23,2024-10-17,Sakarya,M,45-54,Organic Search,True,2,18953.0,2024-11-19
CUST-00330,Ahmet Toprak,2024-10-02,2024-09-27,Istanbul,M,18-24,Organic Search,True,3,13441.0,2024-12-29
CUST-00331,Gülşah Polat,2024-12-19,2024-12-13,Bursa,F,25-34,Direct,True,0,0.0,
CUST-00332,Alper Aktaş,2024-07-03,2024-06-27,Afyonkarahisar,M,18-24,Direct,False,4,14694.0,2025-02-15
CUST-00333,Doruk Kaya,2024-04-07,2024-03-24,Izmir,M,25-34,Referral,False,6,18531.0,2025-03-22
CUST-00334,Hazal Sönmez,2024-10-23,2024-10-14,Izmir,F,18-24,Direct,True,1,4189.0,2025-01-15
CUST-00335,Aslı Doğan,2024-07-20,2024-07-20,Sakarya,F,35-44,Organic Search,True,5,29750.0,2024-12-19
CUST-00336,Sibel Ateş,2024-06-02,2024-06-02,Mersin,F,35-44,Organic Search,True,1,1309.0,2025-01-21
CUST-00337,Burak Akgün,2024-12-30,2024-12-17,Diyarbakir,M,55+,Paid Social,False,3,8104.0,2025-03-11
CUST-00338,Kaan Tekin,2024-12-04,2024-11-24,Istanbul,M,55+,Direct,True,2,13074.0,2025-03-05
CUST-00339,Fulya Çelik,2024-06-30,2024-06-18,Izmir,F,18-24,Email,True,0,0.0,
CUST-00340,Didem Bayrak,2024-05-12,2024-05-10,Hatay,F,18-24,Direct,True,5,27020.0,2025-03-14
CUST-00341,Zeynep Gündüz,2024-08-21,2024-08-19,Konya,F,35-44,Organic Search,True,6,23300.0,2025-02-01
CUST-00342,Arda Bulut,2024-02-13,2024-02-05,Samsun,M,18-24,Organic Search,True,3,10105.0,2025-03-31
CUST-00343,Dilan Yılmaz,2024-12-13,2024-12-04,Antalya,F,18-24,Organic Search,True,0,0.0,
CUST-00344,Barış Sönmez,2024-04-18,2024-04-16,Mugla,M,35-44,Paid Social,False,5,20451.0,2025-03-02
CUST-00345,Levent Özdemir,2024-08-31,2024-08-25,Istanbul,M,35-44,Paid Social,True,1,2948.0,2025-03-08
CUST-00346,Fatih Akgün,2024-06-12,2024-06-02,Trabzon,M,25-34,Organic Search,True,3,30098.0,2025-03-07
CUST-00347,Melis Tekin,2025-01-08,2024-12-25,Ankara,F,25-34,Direct,True,5,28457.0,2024-12-02
CUST-00348,Koray Bozkurt,2024-01-24,2024-01-10,Ankara,M,35-44,Paid Social,True,5,47515.0,2025-02-24
CUST-00349,İbrahim Kahraman,2024-11-25,2024-11-12,Erzurum,M,25-34,Paid Search,False,5,22210.0,2024-12-17
CUST-00350,Selin Koç,2024-11-25,2024-11-19,Gaziantep,F,25-34,Organic Search,True,3,16474.0,2025-01-10
CUST-00351,Koray Korkmaz,2024-11-25,2024-11-23,Istanbul,M,25-34,Organic Search,False,4,21238.0,2025-03-24
CUST-00352,Selin Taş,2024-02-29,2024-02-22,Kayseri,F,25-34,Organic Search,False,1,9727.0,2025-02-13
CUST-00353,Ali Yalçın,2024-11-30,2024-11-27,Adana,M,55+,Direct,False,4,18698.0,2025-02-06
CUST-00354,Selim Başar,2024-12-01,2024-11-19,Kocaeli,M,55+,Direct,False,1,13505.0,2024-12-02
CUST-00355,Lale Şahin,2024-11-29,2024-11-15,Diyarbakir,F,55+,Direct,True,8,57540.0,2025-03-29
CUST-00356,Dilan Arslan,2024-02-21,2024-02-09,Ankara,F,18-24,Referral,False,5,22931.0,2025-02-24
CUST-00357,İrem Güler,2024-03-01,2024-02-16,Ankara,F,25-34,Direct,False,2,11966.0,2024-12-05
CUST-00358,Pınar Tuncer,2024-11-18,2024-11-04,Istanbul,F,25-34,Organic Search,False,3,12043.0,2025-03-02
CUST-00359,Gizem Kaya,2024-08-15,2024-08-05,Hatay,F,35-44,Direct,False,4,16251.0,2025-03-24
CUST-00360,Burcu Ateş,2024-01-28,2024-01-17,Izmir,F,55+,Paid Social,True,0,0.0,
CUST-00361,Sinan Çetin,2024-01-24,2024-01-13,Izmir,M,45-54,Direct,True,0,0.0,
CUST-00362,Özge Ergin,2024-05-13,2024-05-13,Sanliurfa,F,35-44,Organic Search,True,2,24162.0,2025-03-07
CUST-00363,Esra Kaplan,2024-05-24,2024-05-21,Istanbul,F,18-24,Paid Social,False,4,20911.0,2025-03-05
CUST-00364,Selin Gündüz,2024-12-19,2024-12-12,Adana,F,18-24,Direct,False,1,849.0,2024-12-10
CUST-00365,Mehmet Akgün,2024-10-15,2024-10-08,Samsun,M,25-34,Direct,True,3,13083.0,2024-11-29
CUST-00366,Fatma Demir,2024-06-07,2024-06-02,Istanbul,F,35-44,Organic Search,True,0,0.0,
CUST-00367,Mina Kahraman,2024-04-02,2024-03-24,Istanbul,F,25-34,Direct,True,1,1107.0,2025-03-11
CUST-00368,Uğur Tuncer,2024-01-19,2024-01-08,Istanbul,M,35-44,Direct,True,2,7718.0,2025-01-03
CUST-00369,Volkan Tuncer,2024-04-05,2024-03-27,Trabzon,M,18-24,Organic Search,True,2,20115.0,2025-02-12
CUST-00370,Hüseyin Kılıç,2024-07-23,2024-07-11,Kayseri,M,45-54,Paid Social,False,0,0.0,
CUST-00371,Kerem Aslan,2024-01-21,2024-01-19,Istanbul,M,25-34,Organic Search,True,1,1649.0,2025-03-28
CUST-00372,Buse Arslan,2024-08-22,2024-08-08,Istanbul,F,35-44,Paid Search,True,3,10167.0,2025-03-31
CUST-00373,Ezgi Kaya,2024-08-03,2024-08-03,Hatay,F,18-24,Direct,True,1,12575.0,2025-02-22
CUST-00374,Didem Sönmez,2024-08-25,2024-08-23,Adana,F,25-34,Paid Social,True,0,0.0,
CUST-00375,Tarık Sönmez,2024-01-22,2024-01-20,Antalya,M,35-44,Organic Search,True,1,4699.0,2024-12-26
CUST-00376,Şeyma Aksoy,2024-01-21,2024-01-18,Ordu,F,18-24,Referral,True,0,0.0,
CUST-00377,Volkan Gündüz,2024-11-11,2024-11-07,Istanbul,M,18-24,Organic Search,True,0,0.0,
CUST-00378,Meltem Doğan,2024-04-05,2024-03-22,Konya,F,18-24,Organic Search,True,3,14652.0,2025-02-18
CUST-00379,Fulya Kaplan,2024-01-15,2024-01-04,Bursa,F,18-24,Organic Search,False,0,0.0,
CUST-00380,Hüseyin Kara,2024-12-24,2024-12-15,Izmir,M,35-44,Direct,True,5,36802.0,2025-03-29
CUST-00381,Mert Öztürk,2024-06-09,2024-06-08,Izmir,M,25-34,Organic Search,True,5,39846.0,2025-03-29
CUST-00382,Uğur Keskin,2024-08-16,2024-08-02,Istanbul,M,25-34,Direct,False,1,9587.0,2025-01-25
CUST-00383,Gül Kaplan,2024-12-17,2024-12-07,Istanbul,F,25-34,Paid Social,False,2,9845.0,2025-03-15
CUST-00384,Deniz Aydın,2024-03-06,2024-02-28,Istanbul,M,25-34,Paid Social,True,5,13433.0,2025-01-30
CUST-00385,Aykut Tuncer,2024-03-27,2024-03-19,Istanbul,M,45-54,Paid Search,True,3,7625.0,2024-11-27
CUST-00386,Orhan Tekin,2024-08-09,2024-08-09,Kayseri,M,35-44,Organic Search,False,0,0.0,
CUST-00387,Orhan Özdemir,2024-10-07,2024-10-01,Istanbul,M,55+,Paid Social,True,1,2019.0,2025-03-12
CUST-00388,Erdem Taş,2024-07-28,2024-07-16,Trabzon,M,35-44,Paid Social,False,0,0.0,
CUST-00389,Baran Akgün,2024-07-09,2024-07-07,Istanbul,M,25-34,Referral,False,2,9174.0,2025-02-06
CUST-00390,Ezgi Toprak,2024-09-06,2024-08-28,Istanbul,F,35-44,Paid Social,True,6,29508.0,2025-03-24
CUST-00391,İrem Güneş,2024-11-26,2024-11-15,Mugla,F,35-44,Organic Search,True,0,0.0,
CUST-00392,Seda Demir,2024-05-26,2024-05-14,Sanliurfa,F,25-34,Paid Social,True,1,1839.0,2025-01-02
CUST-00393,Tarık Korkmaz,2024-12-10,2024-12-02,Gaziantep,M,55+,Paid Search,False,6,22530.0,2025-03-02
CUST-00394,Hazal Tuncer,2024-01-17,2024-01-12,Bursa,F,18-24,Organic Search,True,4,24378.0,2025-03-26
CUST-00395,Emre Korkmaz,2024-04-19,2024-04-18,Kayseri,M,35-44,Paid Search,True,3,10117.0,2025-02-26
CUST-00396,Batuhan Duman,2024-04-16,2024-04-11,Izmir,M,45-54,Paid Social,False,2,19411.0,2025-02-14
CUST-00397,Şeyma Güler,2024-08-25,2024-08-17,Izmir,F,45-54,Paid Social,True,1,3856.0,2024-12-03
CUST-00398,Gizem Tuncer,2024-07-06,2024-06-26,Denizli,F,55+,Email,False,3,10964.0,2025-02-23
CUST-00399,Esra Yıldız,2024-07-10,2024-07-06,Istanbul,F,55+,Organic Search,False,1,1649.0,2025-03-26
CUST-00400,Tuncay Özdemir,2024-04-27,2024-04-17,Izmir,M,18-24,Direct,True,1,1909.0,2024-10-16
CUST-00401,Şeyma Aksoy,2024-09-03,2024-08-24,Istanbul,F,18-24,Organic Search,True,4,22140.0,2025-02-20
CUST-00402,Didem Keskin,2024-07-01,2024-06-21,Izmir,F,35-44,Direct,True,1,2209.0,2025-02-26
CUST-00403,Hazal Şimşek,2024-10-19,2024-10-05,Istanbul,F,35-44,Organic Search,True,0,0.0,
CUST-00404,Zeynep Özdemir,2024-06-17,2024-06-10,Adana,F,55+,Organic Search,True,3,16222.0,2025-01-14
CUST-00405,Onur Toprak,2025-01-03,2024-12-22,Istanbul,M,18-24,Organic Search,False,1,1269.0,2025-02-05
CUST-00406,Caner Koç,2024-06-09,2024-06-06,Istanbul,M,35-44,Paid Social,False,0,0.0,
CUST-00407,Gizem Kahraman,2024-03-22,2024-03-18,Istanbul,F,18-24,Email,True,0,0.0,
CUST-00408,Naz Özdemir,2024-02-01,2024-01-24,Ankara,F,55+,Direct,True,4,12040.0,2025-01-12
CUST-00409,Damla Başar,2024-04-04,2024-03-26,Hatay,F,35-44,Paid Social,False,3,12714.0,2024-12-06
CUST-00410,Elif Aydın,2024-11-19,2024-11-18,Ankara,F,25-34,Paid Search,True,2,8455.0,2025-03-29
CUST-00411,Kerem Çelik,2024-10-24,2024-10-21,Istanbul,M,35-44,Email,False,3,14072.0,2025-02-05
CUST-00412,Hasan Kahraman,2024-09-01,2024-08-22,Elazig,M,55+,Paid Social,True,2,24671.0,2025-02-02
CUST-00413,Efe Güneş,2024-07-16,2024-07-05,Ankara,M,45-54,Paid Social,False,1,4068.0,2025-03-11
CUST-00414,Melis Güler,2024-09-06,2024-09-03,Izmir,F,35-44,Referral,True,2,14132.0,2025-02-21
CUST-00415,Ezgi Akgün,2024-08-07,2024-07-24,Manisa,F,25-34,Direct,False,5,62869.0,2025-03-29
CUST-00416,Kübra Taş,2024-06-17,2024-06-03,Eskisehir,F,55+,Organic Search,True,5,12401.0,2025-03-28
CUST-00417,Didem Doğan,2024-09-26,2024-09-15,Erzurum,F,35-44,Organic Search,True,1,589.0,2025-01-29
CUST-00418,Buse Bulut,2024-02-09,2024-01-27,Antalya,F,25-34,Paid Social,True,4,32607.0,2025-03-07
CUST-00419,Mehmet Yılmaz,2024-03-13,2024-03-09,Manisa,M,55+,Paid Social,True,1,809.0,2024-12-26
CUST-00420,Didem Doğan,2024-09-02,2024-08-23,Istanbul,F,25-34,Organic Search,True,6,10283.0,2025-03-18
CUST-00421,Levent Duman,2024-06-26,2024-06-19,Mugla,M,35-44,Direct,True,3,15714.0,2025-03-24
CUST-00422,Oğuz Acar,2024-12-19,2024-12-19,Istanbul,M,45-54,Organic Search,False,2,3318.0,2024-12-13
CUST-00423,Berk Arslan,2024-01-14,2024-01-09,Erzurum,M,25-34,Paid Social,False,3,7553.0,2025-03-28
CUST-00424,Gökhan Kılıç,2024-11-18,2024-11-06,Eskisehir,M,18-24,Paid Social,True,1,3039.0,2024-12-14
CUST-00425,Gamze Ergin,2024-12-28,2024-12-23,Antalya,F,18-24,Paid Search,False,0,0.0,
CUST-00426,Tuğçe Bulut,2024-07-25,2024-07-11,Istanbul,F,45-54,Organic Search,False,2,10693.0,2025-03-12
CUST-00427,Alper Tuncer,2025-01-04,2024-12-27,Mersin,M,45-54,Direct,True,5,26201.0,2025-03-18
CUST-00428,Hazal Şahin,2024-02-29,2024-02-27,Izmir,F,55+,Paid Social,False,4,9744.0,2024-12-14
CUST-00429,Ebru Taş,2024-06-17,2024-06-06,Eskisehir,F,25-34,Organic Search,False,4,14412.0,2025-03-29
CUST-00430,Baran Çetin,2024-05-08,2024-05-05,Istanbul,M,18-24,Direct,True,4,13753.0,2025-03-28
CUST-00431,Mehmet Tekin,2024-07-05,2024-07-02,Samsun,M,18-24,Paid Social,False,3,15224.0,2025-01-29
CUST-00432,Barış Demir,2024-02-20,2024-02-10,Istanbul,M,18-24,Organic Search,True,3,9424.0,2025-03-21
CUST-00433,Onur Başar,2024-06-02,2024-06-01,Eskisehir,M,18-24,Organic Search,True,4,18428.0,2024-12-11
CUST-00434,Ezgi Acar,2024-12-23,2024-12-20,Istanbul,F,25-34,Paid Search,True,6,33235.0,2025-03-04
CUST-00435,Alperen Kılıç,2024-05-20,2024-05-06,Istanbul,M,35-44,Direct,True,1,1779.0,2024-12-03
CUST-00436,Tuğçe Sönmez,2024-10-13,2024-10-06,Istanbul,F,35-44,Paid Search,True,0,0.0,
CUST-00437,Pınar Acar,2024-04-15,2024-04-14,Ankara,F,35-44,Paid Social,True,0,0.0,
CUST-00438,Tuğçe Toprak,2024-05-29,2024-05-18,Ankara,F,18-24,Organic Search,False,2,9984.0,2024-11-20
CUST-00439,Mina Güler,2024-04-24,2024-04-18,Sakarya,F,25-34,Organic Search,False,0,0.0,
CUST-00440,Mina Güneş,2024-03-11,2024-03-01,Istanbul,F,25-34,Paid Social,True,3,7384.0,2025-02-20
CUST-00441,Ömer Özdemir,2024-07-24,2024-07-13,Istanbul,M,35-44,Email,True,0,0.0,
CUST-00442,Oğuz Kılıç,2024-06-16,2024-06-07,Ankara,M,45-54,Organic Search,True,0,0.0,
CUST-00443,Gamze Toprak,2024-10-23,2024-10-19,Denizli,F,35-44,Email,False,5,28428.0,2025-03-23
CUST-00444,Meltem Acar,2024-05-17,2024-05-05,Istanbul,F,25-34,Paid Social,False,1,1059.0,2024-11-28
CUST-00445,Mehmet Yıldırım,2024-12-15,2024-12-02,Gaziantep,M,18-24,Referral,False,1,2049.0,2024-12-27
CUST-00446,Büşra Şimşek,2024-10-21,2024-10-20,Konya,F,35-44,Paid Social,True,1,6257.0,2024-12-16
CUST-00447,Ceren Özkan,2024-11-23,2024-11-16,Bursa,F,25-34,Paid Search,True,2,6616.0,2025-02-19
CUST-00448,Batuhan Demir,2024-07-10,2024-07-04,Sakarya,M,25-34,Paid Social,False,6,24310.0,2025-03-29
CUST-00449,Alper Başar,2024-05-25,2024-05-23,Istanbul,M,25-34,Direct,True,4,19291.0,2025-03-27
CUST-00450,Fatih Ergin,2024-08-30,2024-08-22,Bursa,M,35-44,Paid Social,True,3,19241.0,2025-03-27
